StudentID,FirstName,LastName,DateOfBirth,Email,Phone,Address,Department,EnrollmentYear,CGPA,Maths_Marks,Programming_Marks,Data Structures_Marks,Database_Marks,AI_Marks,Maths_Assignment_Status,Programming_Assignment_Status,Data Structures_Assignment_Status,Database_Assignment_Status,AI_Assignment_Status,Semester,Attendance_Percentage,Course,Building_Block,Fees_Status
S00842,Lauren,Camacho,2002-07-10,villarrealterri@yahoo.com,357-834-0613x7456,"PSC 4165, Box 6907, APO AA 88814",Architecture,2016,2.41,88,44,68,83,68,Submitted,Pending,Submitted,Submitted,Submitted,1,97,BSc CS,B Block,Partial
S00843,Monica,Owens,2005-09-16,gregory50@robinson-mejia.info,(993)327-1958x992,"927 Michael Greens Apt. 010, West Josemouth, NJ 85454",Architecture,2021,2.47,41,58,46,78,53,Pending,Submitted,Submitted,Submitted,Submitted,5,72,B.Arch,D Block,Paid
S00844,Allison,Duncan,2001-02-15,rperkins@yahoo.com,001-386-886-9102x85778,"0588 Holmes Point Suite 678, East Feliciabury, MO 79483",CE,2022,3.44,48,60,54,59,75,Submitted,Submitted,Submitted,Pending,Submitted,2,74,BSc CS,B Block,Paid
S00845,Sean,Bailey,2003-06-10,annette19@hotmail.com,001-755-090-2426x1934,"094 Matthew Terrace, Ashleyfurt, SD 22769",BBA,2018,2.65,71,61,62,58,58,Submitted,Submitted,Submitted,Submitted,Submitted,7,93,BSc CS,B Block,Paid
S00846,Adam,Hunt,2005-10-18,alanharmon@gmail.com,002.911.6469,"981 Shawn Forge, Valenzuelahaven, RI 24196",CE,2019,2.25,62,63,99,88,92,Late,Pending,Submitted,Submitted,Submitted,6,94,B.Arch,D Block,Paid
S00847,Scott,Gonzalez,2002-07-27,leslie66@yahoo.com,5109936707,"Unit 2151 Box 6585, DPO AP 84819",ME,2023,3.74,50,81,51,88,82,Submitted,Submitted,Submitted,Submitted,Submitted,2,98,BBA,A Block,Paid
S00848,Kathryn,Rodriguez,2005-05-26,kaitlyn19@yahoo.com,220.537.9861x380,"680 Fernandez Stravenue, West Colin, WA 79538",CE,2020,3.06,70,92,65,85,40,Submitted,Late,Pending,Submitted,Pending,8,62,BSc CS,A Block,Pending
S00849,Donald,Williams,2002-09-26,mmarsh@hotmail.com,181-470-0271x050,"43025 Jordan Underpass Apt. 351, Latoyaberg, TN 11598",Architecture,2020,2.02,50,67,49,83,81,Submitted,Pending,Late,Submitted,Submitted,6,70,BCA,D Block,Paid
S00850,Brandon,Clark,2004-04-04,christinalewis@yahoo.com,863.100.3492,"918 Curtis Hollow Apt. 194, West Joshuashire, WI 45713",Architecture,2015,2.61,78,60,57,65,55,Submitted,Submitted,Pending,Submitted,Submitted,2,66,B.Tech,D Block,Paid
S00851,Jeffrey,Frank,2003-08-28,hhowell@nguyen.info,642.375.5735,"117 David Locks Suite 876, Delgadoberg, ID 70796",ME,2015,3.25,85,44,89,87,93,Pending,Submitted,Pending,Submitted,Submitted,4,62,BSc CS,A Block,Paid
S00852,Michael,Wright,2004-03-10,nwatson@yahoo.com,(667)494-5856x54529,"7847 Freeman Courts, Tonyafort, DC 52517",BBA,2018,2.15,56,91,62,44,75,Submitted,Submitted,Submitted,Submitted,Pending,6,87,B.Arch,B Block,Paid
S00853,Christopher,Willis,2002-09-08,calebmoore@wood-spencer.com,063-549-4409x58807,"5251 Brady Lakes Suite 595, New Dennismouth, DE 51570",BBA,2017,3.31,90,65,46,64,54,Submitted,Submitted,Submitted,Late,Pending,3,89,BSc CS,C Block,Paid
S00854,Jason,Payne,2000-05-24,kim35@norman-rivera.com,027.956.5598x8197,"8744 Lee Throughway, South Mary, ID 96374",CSE,2015,3.9,74,63,99,59,90,Submitted,Pending,Late,Submitted,Submitted,6,71,BSc CS,C Block,Paid
S00855,Andrew,Mays,2002-09-28,evanaustin@mitchell-montes.com,536-452-7157,"4394 Alexander Views, Port Williamton, IL 56665",Architecture,2017,3.76,46,60,69,63,89,Submitted,Submitted,Pending,Submitted,Submitted,3,76,B.Arch,Admin Block,Pending
S00856,Daniel,Bryan,2005-10-15,maria84@hayes-maldonado.net,9146519739,"547 Marie Shore, West April, TN 08286",CE,2016,3.69,41,69,65,68,97,Late,Pending,Submitted,Late,Submitted,1,61,B.Tech,Admin Block,Paid
S00857,John,Williams,1999-03-23,zsilva@hotmail.com,418.087.4503,"59594 Raymond Island Apt. 614, North Steven, NM 74152",CSE,2015,3.64,72,97,96,55,78,Submitted,Submitted,Late,Submitted,Submitted,5,86,BSc CS,A Block,Partial
S00858,Richard,Cuevas,2002-09-11,mhoward@jones.com,625.920.5560x6024,"159 Marshall Cliff, Kelleyshire, NV 09549",Architecture,2021,2.38,64,78,73,91,84,Submitted,Pending,Submitted,Submitted,Submitted,4,82,B.Tech,B Block,Paid
S00859,Earl,Davis,1999-03-03,brownsierra@yahoo.com,(513)582-6502,"43629 Parsons Ford, West Crystal, VT 45346",ME,2016,2.9,46,95,64,47,56,Pending,Submitted,Submitted,Pending,Submitted,4,86,BBA,D Block,Partial
S00860,Jennifer,Gill,2002-08-09,jonathanmatthews@woodard.org,(165)330-8762,"362 Joshua Islands Suite 293, Petersonton, OK 34836",BBA,2022,2.54,78,44,79,88,78,Submitted,Pending,Pending,Submitted,Submitted,7,77,BBA,A Block,Paid
S00861,David,Valenzuela,2000-11-22,tschwartz@peters.biz,243.904.7416,"PSC 8932, Box 4766, APO AA 71885",CE,2019,2.16,68,61,46,89,76,Submitted,Submitted,Late,Pending,Submitted,7,61,BBA,Admin Block,Paid
S00862,Michele,Anthony,2002-12-19,uhopkins@yahoo.com,+1-151-194-5541,"0378 Joshua Mount, Ericaborough, SD 86843",ME,2021,2.66,43,54,43,66,65,Submitted,Pending,Submitted,Submitted,Submitted,8,98,BSc CS,A Block,Paid
S00863,James,Green,2004-09-30,ttran@gmail.com,9141098632,"28958 Frederick Club Apt. 198, North Juanburgh, TN 42895",EEE,2022,2.84,48,48,63,89,90,Submitted,Submitted,Submitted,Submitted,Submitted,8,97,B.Tech,Admin Block,Partial
S00864,Monica,Lee,2004-09-13,randall24@yahoo.com,001-790-025-3051x1428,"4961 Miller Ports Suite 945, West Eric, KY 95831",CSE,2020,2.94,44,49,99,71,70,Late,Submitted,Submitted,Submitted,Submitted,5,65,B.Arch,A Block,Paid
S00865,Michelle,Miller,2005-06-03,natalie83@yahoo.com,362-561-1959x64341,"391 Martin Trafficway, Johnsonside, MA 72422",CSE,2018,4.0,50,62,73,94,98,Submitted,Submitted,Submitted,Submitted,Submitted,6,93,BSc CS,Admin Block,Paid
S00866,Marie,Diaz,2002-09-04,hwilliams@davis.com,001-992-818-1889,"01367 Walker Valleys, Lake Timothyport, AR 23353",CE,2015,2.99,83,58,79,76,96,Submitted,Submitted,Submitted,Submitted,Submitted,3,93,BSc CS,Admin Block,Pending
S00867,Dana,Smith,2001-11-03,erodriguez@yahoo.com,001-408-412-8730x64179,"6147 Thompson Mews Apt. 777, Welchton, AL 91998",CSE,2017,3.68,79,97,62,63,96,Submitted,Late,Submitted,Pending,Submitted,8,93,BCA,A Block,Paid
S00868,Todd,Scott,2002-07-13,eugene88@yahoo.com,127-005-6068x7127,"550 Preston Lake Apt. 478, Kyleburgh, ND 57250",BBA,2020,2.87,94,71,43,53,59,Submitted,Submitted,Submitted,Submitted,Submitted,3,61,B.Tech,C Block,Paid
S00869,Beth,Guerrero,2005-11-13,kyleberry@gmail.com,0788360343,"64380 Victoria Island, West Michaelton, NM 49907",EEE,2023,2.39,79,66,47,45,49,Pending,Submitted,Submitted,Submitted,Submitted,3,73,B.Arch,B Block,Paid
S00870,Chad,Miller,2004-09-25,yhill@yahoo.com,+1-564-107-3601,"2414 Erik Valleys, Hannahmouth, DC 52180",CE,2020,2.8,48,57,71,93,44,Late,Submitted,Pending,Submitted,Submitted,6,87,BSc CS,D Block,Paid
S00871,Tracy,Collins,2006-07-01,cynthiagreen@morales.com,452.921.2789x746,"745 Victoria Shores, South Michaelhaven, AL 66995",ME,2015,3.24,71,46,55,43,80,Submitted,Pending,Submitted,Submitted,Submitted,4,99,BCA,C Block,Paid
S00872,Margaret,Lawrence,2000-07-31,kschneider@moore-jackson.info,001-373-676-4821x8150,"864 Brian Mission, Hubbardborough, NH 42353",CSE,2018,2.09,86,46,95,40,97,Submitted,Pending,Pending,Pending,Submitted,7,68,BCA,D Block,Pending
S00873,Gregory,Mendoza,2004-01-02,davidsonmonica@morgan.com,409-081-4854,"85865 Woods Shoal, East Nicholaston, NJ 94896",CSE,2023,2.14,83,82,85,87,98,Submitted,Submitted,Submitted,Pending,Pending,6,98,BCA,D Block,Partial
S00874,Derek,Hill,2001-01-12,hudsontina@hotmail.com,6694782752,"30683 Julie Burgs, West Jacobborough, IN 47929",ME,2018,2.29,75,50,40,48,78,Submitted,Submitted,Submitted,Submitted,Submitted,1,77,BSc CS,D Block,Paid
S00875,Michael,Lopez,2002-04-24,martineztraci@morales.net,+1-978-992-1935x149,"336 Hernandez Gateway Suite 195, Alexanderfort, OK 44821",CSE,2016,3.2,68,77,71,94,44,Submitted,Pending,Submitted,Submitted,Submitted,7,70,BCA,Admin Block,Paid
S00876,Gary,Massey,2006-08-02,kevinjacobs@yahoo.com,(690)220-2822,"9851 Suarez Summit, Alexchester, SD 37507",CSE,2023,2.53,72,55,51,83,62,Submitted,Submitted,Submitted,Pending,Late,7,64,B.Arch,C Block,Paid
S00877,David,Buck,1999-07-23,wsexton@yahoo.com,+1-832-037-7345x6430,"Unit 9565 Box 3869, DPO AA 14208",EEE,2023,3.72,69,75,49,67,59,Pending,Submitted,Submitted,Submitted,Pending,8,81,B.Arch,A Block,Paid
S00878,Jeffrey,Morgan,2003-10-18,brandywhite@farley.com,405-654-6857,"USNV Spencer, FPO AA 03690",EEE,2023,3.27,78,52,81,59,81,Submitted,Submitted,Late,Late,Submitted,5,78,B.Tech,A Block,Paid
S00879,Nicholas,Sullivan,2003-11-21,blee@yahoo.com,762.787.2646,"7811 Weaver Brooks Apt. 553, New Melissa, NY 59978",ME,2015,3.1,98,58,51,92,56,Pending,Submitted,Late,Pending,Late,4,82,B.Arch,D Block,Paid
S00880,Lindsey,Sanchez,2001-07-26,brittanyadams@gmail.com,279.430.5092,"42144 Zimmerman Flat Suite 400, Nelsonfort, PA 20236",ME,2021,2.13,64,75,48,42,58,Submitted,Submitted,Submitted,Submitted,Submitted,7,91,B.Arch,Admin Block,Paid
S00881,Robert,Grant,1999-04-06,melissa19@young.com,2438319319,"39213 Victor Canyon Apt. 066, Morsechester, AR 05066",CE,2020,2.23,85,77,86,69,51,Pending,Submitted,Submitted,Submitted,Submitted,7,69,B.Tech,D Block,Paid
S00882,Marissa,Ortiz,2002-01-15,vnguyen@hotmail.com,(504)026-4070x6135,"913 Michael Locks, Parkerland, SC 87550",ME,2017,2.61,72,95,81,61,48,Submitted,Submitted,Submitted,Submitted,Submitted,8,83,B.Tech,D Block,Paid
S00883,Michael,Hickman,2001-07-13,deborahhood@gmail.com,372.995.6694,"91686 Perez Crest, West Karen, CO 18721",CE,2016,2.47,83,64,78,41,81,Submitted,Pending,Pending,Late,Submitted,2,61,B.Arch,D Block,Paid
S00884,Seth,Compton,2005-03-15,amandalong@morris-miller.info,001-620-956-2873,"522 Shannon Stravenue, North Daniel, CA 90545",EEE,2019,2.21,47,90,79,60,64,Late,Submitted,Submitted,Submitted,Pending,8,65,BBA,B Block,Paid
S00885,Katherine,Potter,2006-04-10,lozanokristin@yahoo.com,025-595-0390x1724,"246 David Harbor Suite 389, Wilsonbury, MO 37102",EEE,2021,3.85,45,84,55,74,74,Late,Submitted,Submitted,Submitted,Submitted,7,60,B.Tech,C Block,Paid
S00886,Alexis,Jones,2002-05-30,jonesanthony@gmail.com,(155)280-4801,"4877 Laurie Summit Suite 514, East Andrew, NH 49059",CE,2019,3.78,54,88,68,81,68,Submitted,Late,Pending,Submitted,Submitted,7,94,B.Arch,B Block,Paid
S00887,Chase,Grant,2001-09-21,vanessaboyd@gmail.com,001-702-986-3671x686,"481 Franklin Port, New Reginald, AL 87285",BBA,2021,2.72,73,89,44,62,68,Pending,Submitted,Submitted,Submitted,Late,2,91,B.Tech,Admin Block,Paid
S00888,Ana,Bishop,2004-02-27,kelly51@adams.com,+1-606-581-2253x4495,"PSC 9539, Box 0389, APO AP 33596",CE,2022,2.49,42,66,85,77,74,Submitted,Late,Pending,Submitted,Submitted,2,99,BCA,C Block,Pending
S00889,Emily,Rogers,2006-04-20,snydersamuel@nichols.com,+1-315-272-9684x5457,"9912 Carolyn Field Suite 418, Amyfort, MD 24214",BBA,2019,2.36,55,43,92,46,76,Submitted,Submitted,Submitted,Submitted,Submitted,1,67,B.Arch,D Block,Paid
S00890,Barbara,Mcdaniel,2004-03-25,banksrobert@flores.net,(104)669-7701,"58571 Perez Plains Apt. 738, Rhondahaven, FL 59936",EEE,2019,3.56,96,81,71,78,44,Submitted,Submitted,Submitted,Submitted,Submitted,3,60,BCA,C Block,Pending
S00891,Laura,Mcgee,2001-05-18,lopezjessica@russell-miller.biz,066-203-0012,"409 Lawson Curve, Boydstad, ME 79983",EEE,2016,3.66,60,76,58,86,84,Submitted,Submitted,Pending,Submitted,Submitted,6,99,BSc CS,C Block,Pending
S00892,Benjamin,Padilla,2006-10-06,paulpacheco@yahoo.com,(393)477-5029x106,"7267 Rios Coves, North Garrettfort, KS 97834",CE,2019,2.05,57,57,70,71,47,Late,Late,Pending,Submitted,Submitted,3,64,BSc CS,D Block,Pending
S00893,Sara,Dean,2001-12-30,shepherdjeremy@castillo-scott.info,001-444-395-5189x27789,"857 Rodriguez Cape, East Lisa, IN 12771",BBA,2020,2.53,86,66,82,64,81,Submitted,Submitted,Submitted,Submitted,Submitted,6,99,B.Tech,C Block,Partial
S00894,Melissa,Lee,2006-02-07,stephen05@hotmail.com,425.996.8813x64040,"58763 Martinez Parkways Suite 242, Doyletown, DC 50429",Architecture,2016,2.21,93,89,80,40,57,Pending,Submitted,Submitted,Submitted,Submitted,6,72,B.Tech,B Block,Partial
S00895,Nicholas,Mercado,2001-10-05,coxstephanie@hotmail.com,(667)449-9812x91731,"192 Fry Squares, Perryport, NH 18158",CE,2017,2.83,50,42,99,59,97,Submitted,Submitted,Pending,Submitted,Submitted,4,93,B.Tech,C Block,Paid
S00896,Ernest,Walsh,2003-04-27,suzannemorrison@bradford.org,001-097-565-2012x960,"5445 Derrick Drives, New Tommy, IA 12452",BBA,2016,2.96,72,69,66,40,95,Submitted,Submitted,Submitted,Submitted,Submitted,3,60,BBA,B Block,Pending
S00897,Colleen,Williams,2000-10-31,deborahnguyen@gray.info,424-217-9089x25437,"113 James Divide Apt. 232, Christopherport, SD 34365",ME,2016,3.73,57,61,65,71,91,Submitted,Submitted,Submitted,Submitted,Pending,4,79,B.Arch,Admin Block,Paid
S00898,Jacob,Smith,2003-09-08,david43@flynn.com,(437)748-0963x7250,"21198 James Burgs Suite 410, Port Sharon, VA 58910",EEE,2017,2.7,60,95,56,75,43,Pending,Submitted,Submitted,Submitted,Late,7,90,B.Arch,C Block,Pending
S00899,Stephen,Ford,2003-03-18,vgordon@yahoo.com,887-845-6784,"178 Jordan Cove Apt. 745, Douglasland, NE 15613",CE,2021,3.13,88,82,85,70,90,Submitted,Submitted,Pending,Submitted,Pending,1,92,BSc CS,B Block,Paid
S00900,Jennifer,Koch,2000-11-04,clifford05@stevens.info,907.042.6068x170,"USS Collins, FPO AE 91124",CE,2021,2.85,63,66,44,44,83,Submitted,Pending,Submitted,Submitted,Submitted,2,78,BSc CS,Admin Block,Paid
S00901,George,Ward,2002-11-19,rsoto@thomas.com,001-838-753-3623x099,"34100 Eaton Lock, Lake Marctown, MN 01706",CSE,2018,3.0,46,73,59,88,55,Submitted,Submitted,Submitted,Pending,Submitted,6,82,BSc CS,D Block,Partial
S00902,Jason,White,1999-01-30,denisedavis@charles.net,001-079-153-1649x19160,"63490 Tammy Forest, Lake Renee, PA 64360",Architecture,2019,3.87,50,94,78,44,80,Submitted,Late,Submitted,Pending,Submitted,4,87,B.Arch,C Block,Paid
S00903,Nicholas,Espinoza,2004-06-17,tdickerson@gmail.com,+1-174-752-1612x977,"121 Keith Run, Kennethberg, OR 96523",EEE,2019,3.24,45,82,51,66,72,Submitted,Submitted,Late,Late,Submitted,6,68,BBA,D Block,Paid
S00904,Michael,Buck,2005-06-29,katherine47@hotmail.com,849-001-2735,"81550 Butler Manors Apt. 252, Floresmouth, ND 10245",ME,2018,3.68,80,65,62,80,48,Late,Pending,Submitted,Submitted,Late,4,82,BSc CS,Admin Block,Pending
S00905,Kevin,Cross,2000-02-09,scottnicole@rodgers.net,0638052368,"21752 Andrew Knolls Suite 165, Englishfort, VT 32195",EEE,2019,3.31,46,72,79,69,50,Submitted,Late,Submitted,Submitted,Submitted,6,89,BSc CS,Admin Block,Paid
S00906,Julie,West,2006-06-04,ulewis@hotmail.com,136-491-2720x547,"09642 Kimberly Shoal Apt. 668, Lake Cynthia, OK 79184",ME,2022,2.14,83,42,49,92,60,Late,Submitted,Submitted,Submitted,Pending,2,95,BCA,B Block,Pending
S00907,Victoria,Davis,2002-07-09,madisonrodriguez@gmail.com,597.813.3819,"29423 Barnes Loop Suite 719, Brianmouth, AK 66121",CE,2016,2.77,79,88,71,45,75,Submitted,Submitted,Submitted,Submitted,Submitted,4,94,BCA,Admin Block,Partial
S00908,Morgan,Neal,2004-12-29,adam77@bailey.biz,543.326.4715x707,"9552 Ebony Pines, Port Terri, VT 62648",EEE,2015,2.93,94,67,81,66,60,Submitted,Submitted,Pending,Submitted,Submitted,7,87,BSc CS,Admin Block,Paid
S00909,Ashley,Ortiz,2006-06-28,mooremark@martinez.com,(412)992-9976x9244,"66237 Ashley Turnpike Suite 389, Lewisberg, NY 91834",Architecture,2015,3.16,70,41,96,43,95,Submitted,Submitted,Submitted,Pending,Submitted,5,65,BBA,Admin Block,Pending
S00910,Bruce,Hayden,2005-02-02,pamela12@williams-alexander.com,7723278933,"101 Dean Hollow Apt. 970, Bakerview, AZ 52035",EEE,2022,3.67,92,67,93,56,43,Pending,Submitted,Pending,Submitted,Pending,6,94,BSc CS,B Block,Pending
S00911,Rodney,Gonzalez,2000-12-17,zrobbins@gmail.com,(683)505-2236x20042,"21743 Evans Island, North Brian, FL 78179",EEE,2020,3.33,48,91,52,67,51,Pending,Submitted,Pending,Pending,Pending,8,78,BSc CS,B Block,Paid
S00912,Alicia,Dominguez,2004-07-28,waltersjennifer@lowe-jacobs.com,215-280-4168x521,"6890 Kelly Rest Suite 991, Davisfort, PA 21454",Architecture,2019,2.08,72,71,58,42,93,Submitted,Late,Submitted,Pending,Pending,5,76,B.Tech,Admin Block,Pending
S00913,Craig,Kemp,2002-09-23,kellyphillips@gmail.com,391-727-6232x591,"36377 Katherine Pass Suite 695, Woodardfurt, DC 59259",EEE,2019,3.52,70,47,44,96,86,Pending,Submitted,Pending,Submitted,Late,8,72,B.Tech,D Block,Paid
S00914,Matthew,Ray,2004-12-28,qrivera@thomas-patterson.com,+1-736-183-6695x21929,"950 Shaw Orchard, Petersonmouth, AL 83803",BBA,2015,2.45,84,91,75,62,76,Submitted,Submitted,Pending,Submitted,Pending,8,64,BBA,Admin Block,Pending
S00915,Daryl,Arias,2005-09-28,jamesterry@bradley-higgins.com,(239)468-1153x46888,"769 Mckinney Lane Apt. 710, Port Christineburgh, NM 70223",Architecture,2016,3.0,69,80,91,94,65,Submitted,Submitted,Submitted,Submitted,Pending,7,88,B.Tech,C Block,Partial
S00916,Ryan,Mckinney,2003-05-22,jduran@gmail.com,274.502.5092x64254,"789 Henderson Villages Suite 683, East Evanmouth, OR 57389",ME,2021,3.51,42,61,45,91,91,Submitted,Submitted,Pending,Pending,Submitted,2,78,B.Tech,D Block,Partial
S00917,Steven,Martinez,2000-03-09,eric21@diaz-wagner.org,+1-753-092-4064,"0032 Jenkins Gateway, Ericville, MO 12244",CSE,2016,2.7,99,51,80,50,89,Submitted,Submitted,Submitted,Submitted,Pending,7,83,BSc CS,D Block,Paid
S00918,Keith,Carey,2001-11-17,varmstrong@hall-phillips.info,980-755-9415,"618 Michael Roads Apt. 513, Melissaburgh, ID 18776",CE,2016,3.63,84,67,76,97,64,Pending,Submitted,Submitted,Submitted,Submitted,7,64,BCA,Admin Block,Pending
S00919,Sara,Lopez,1999-08-04,mjenkins@snyder.info,+1-338-467-2887,"427 Gallagher Radial Suite 118, North Leonardland, PA 68501",EEE,2018,2.86,64,94,98,48,45,Submitted,Submitted,Late,Submitted,Pending,1,77,BBA,A Block,Paid
S00920,Heather,Simon,2005-06-28,emiller@matthews.biz,282.974.7190x65602,"85796 Rogers River, Mathisfort, CO 46791",EEE,2017,2.23,64,95,93,47,95,Submitted,Submitted,Submitted,Submitted,Submitted,2,95,B.Tech,Admin Block,Paid
S00921,Laura,Powell,2000-02-14,ytaylor@smith.com,(346)624-2435,"80829 John Branch Apt. 478, Keithhaven, WI 55648",CSE,2022,3.71,89,97,96,53,70,Submitted,Late,Submitted,Late,Submitted,5,94,BCA,B Block,Paid
S00922,Steven,Nguyen,2000-11-12,crystal43@griffin-ramirez.com,+1-672-923-3024x060,"0481 Vaughn Via Apt. 200, Andrewberg, NH 47039",Architecture,2020,2.92,53,95,91,87,52,Submitted,Late,Submitted,Submitted,Submitted,6,62,BBA,Admin Block,Paid
S00923,Sarah,Brown,2002-03-09,novaksara@hotmail.com,(671)589-2708,"130 Linda Ranch Apt. 770, South Angela, WV 30898",ME,2015,2.91,49,66,73,54,60,Submitted,Submitted,Submitted,Late,Submitted,5,79,BBA,D Block,Partial
S00924,Stephanie,Barton,1999-02-28,davidjones@gmail.com,986-705-0444x71025,"522 Davis Prairie, East David, IA 18965",BBA,2022,3.18,40,55,41,83,78,Late,Pending,Submitted,Submitted,Submitted,1,82,B.Tech,B Block,Paid
S00925,Jennifer,Greer,1999-01-18,jenniferunderwood@rice.org,001-632-397-1738x8785,"6159 Patricia Forks Suite 217, Port Christopher, NJ 21969",CSE,2021,3.26,46,89,76,50,61,Submitted,Submitted,Pending,Submitted,Submitted,8,82,B.Tech,A Block,Pending
S00926,Gary,Wilkerson,2005-06-08,carla61@mccarthy-dixon.com,251.466.2133x9066,"19104 Woods Trail Suite 747, South Sally, WV 66994",EEE,2022,2.29,66,78,58,96,92,Submitted,Submitted,Submitted,Submitted,Late,6,69,B.Tech,B Block,Partial
S00927,Leslie,Harris,2003-02-11,nicole89@rhodes.com,973.828.3931,"121 Doris Motorway Suite 396, Port Melissa, AR 69928",CSE,2020,3.87,91,56,84,94,88,Submitted,Submitted,Submitted,Submitted,Submitted,5,94,BSc CS,Admin Block,Paid
S00928,Carol,Prince,2004-07-24,petersonchristopher@hernandez-lowery.com,001-021-165-1065x92749,"436 Jason View Apt. 925, Loganchester, TX 49746",Architecture,2020,2.53,47,77,90,63,72,Late,Submitted,Submitted,Submitted,Submitted,8,97,BBA,C Block,Paid
S00929,Scott,Davila,2002-08-01,xwilson@ho.info,590.259.0220x3654,"628 Moss Oval, New Roger, MI 95997",CE,2021,3.04,46,90,97,77,41,Submitted,Submitted,Pending,Submitted,Submitted,1,78,BSc CS,A Block,Paid
S00930,Debra,Anderson,2003-01-31,parkalexandra@gmail.com,(566)030-0802,"694 Kristie Route Apt. 497, Gainesshire, OR 32450",BBA,2019,3.74,48,48,95,82,42,Pending,Pending,Late,Submitted,Pending,5,74,B.Tech,A Block,Paid
S00931,David,Reyes,2005-08-21,waltonheather@yahoo.com,771-394-7888,"56173 Ellen Mission, Caseyview, WA 02003",EEE,2019,3.75,72,80,66,94,47,Late,Late,Submitted,Submitted,Late,1,65,B.Tech,C Block,Partial
S00932,Scott,Johnson,2002-09-19,fcastillo@hotmail.com,062-552-6461x54584,"713 Ethan Ford Apt. 843, Port Ericfurt, IA 50067",Architecture,2023,2.63,46,65,72,53,54,Submitted,Submitted,Submitted,Submitted,Late,4,80,B.Tech,C Block,Pending
S00933,Austin,Douglas,2001-02-16,egraves@santiago-baxter.net,001-585-555-3382x8148,"Unit 2872 Box 0118, DPO AP 96426",Architecture,2021,3.63,55,68,69,90,84,Late,Submitted,Submitted,Pending,Submitted,5,89,B.Arch,Admin Block,Paid
S00934,Douglas,Zimmerman,2005-10-23,susan12@miller.com,5168617438,"PSC 4270, Box 8166, APO AE 70562",EEE,2016,2.59,83,93,89,81,93,Submitted,Late,Submitted,Submitted,Submitted,6,60,B.Tech,C Block,Paid
S00935,Andrew,Patel,2001-05-12,wuryan@thomas-aguilar.com,779.386.5584x424,"6166 Taylor Streets, Jeffreyhaven, TX 09403",CE,2016,2.09,59,56,57,56,87,Pending,Submitted,Submitted,Submitted,Submitted,4,60,B.Arch,A Block,Paid
S00936,Alan,Aguirre,2006-12-21,griffithjennifer@suarez.info,343.543.4889x960,"768 Joshua Square Apt. 213, Zhangton, VA 97293",CE,2021,2.78,55,96,72,84,48,Pending,Submitted,Submitted,Submitted,Submitted,2,87,BCA,Admin Block,Partial
S00937,Tamara,Johnson,2002-12-28,tiffanyjones@cooke-coleman.com,8567446280,"7452 Valdez Walk Suite 656, Walkerborough, TX 01005",CSE,2023,2.58,71,47,70,85,59,Submitted,Late,Submitted,Submitted,Pending,1,71,B.Arch,Admin Block,Paid
S00938,Jeffrey,Mcmahon,2005-07-25,rodriguezchristopher@gmail.com,771.612.6622x212,"7951 Mark Plaza, Jonesfurt, AZ 78922",CE,2019,3.31,57,78,68,84,84,Pending,Pending,Submitted,Pending,Pending,5,97,BBA,B Block,Paid
S00939,Jasmine,Harrell,2004-12-07,michellethomas@gmail.com,4846601078,"24050 Horne Junction Apt. 804, Hillchester, WI 76705",CSE,2015,2.55,98,79,55,82,79,Late,Late,Pending,Pending,Submitted,8,63,BCA,Admin Block,Paid
